gene ID	gene name	PFAM domain	total UMIs	% UMIs	median fc	tf
Ocupat_v02_G000722	Cthrc1	Collagen	95	97.94	2.39	no
Ocupat_v02_G013005	Cthrc1	Collagen/Collagen	338	88.25	2.38	no
Ocupat_v02_G023440	Hdlbp	DNA_pol_B_2/KH_1/KH_1/KH_1/KH_1/KH_1/KH_1/KH_1/KH_1/KH_1/KH_1/KH_1/KH_1/KH_1/KH_1	550	4.83	2.38	no
Ocupat_v02_G012799			347	93.53	2.36	no
Ocupat_v02_G007278			171	7.24	2.33	no
Ocupat_v02_G039974	Cbx2/Cbx4/Cbx6/Cbx7/Cbx8/Npcd	Chromo/CBX7_C	82	9.32	2.33	no
Ocupat_v02_G012998		Collagen/Collagen	394	61.18	2.32	no
Ocupat_v02_G008030	Angpt1/Angpt2/Angpt4/Angptl1/Angptl2/Angptl3/Angptl4/Angptl6/Angptl7/Fcna/Fcnb/Fga/Fgb/Fgg/Fgl1/Fgl2/Fibcd1/Igsf23/Mfap4/Tnc/Tnn/Tnr/Tnxb	Fibrinogen_C	197	34.5	2.3	no
Ocupat_v02_G012940	Cthrc1	Collagen/Collagen	79	90.8	2.3	no
Ocupat_v02_G013007	Cthrc1	Collagen/Collagen	240	89.89	2.29	no
Ocupat_v02_G007910	Cd40lg/Fasl/Lta/Ltb/Tnf/Tnfsf10/Tnfsf11/Tnfsf14/Tnfsf15	TNF	53	6.48	2.28	no
Ocupat_v02_G029714	Slc17a6/Slc17a7/Slc17a8	MFS_1	53	13.98	2.28	no
Ocupat_v02_G004738		COLFI/COLFI	58	41.73	2.27	no
Ocupat_v02_G034641	Ffar4	7tm_1	66	8.33	2.26	no
Ocupat_v02_G003975	Agrn/Cntnap1/Cntnap2/Cntnap3/Cntnap4/Cntnap5a/Cntnap5b/Cntnap5c	H_lectin/Lectin_C/EGF_3/EGF_CA/EGF_3/Fibrinogen_C	198	83.9	2.25	no
Ocupat_v02_G000819	Cep162	Collagen/Collagen	112	90.32	2.24	no
Ocupat_v02_G002145	Hspa5	HSP70	190	3.94	2.24	no
Ocupat_v02_G013323	Esrp1/Esrp2		76	11.18	2.24	no
Ocupat_v02_G020786	Cgref1		93	13.15	2.24	no
Ocupat_v02_G009098	Homeodomains:Tgif2	Homeobox_KN	148	7.39	2.23	yes
Ocupat_v02_G015854			278	78.31	2.23	no
Ocupat_v02_G031995	Mzb1	DUF3456	152	6.26	2.23	no
Ocupat_v02_G034454		Peptidase_M15_4	333	2.78	2.23	no
Ocupat_v02_G004733		COLFI	125	37.54	2.22	no
Ocupat_v02_G008153	Angpt1/Angpt2/Angpt4/Angptl1/Angptl2/Angptl3/Angptl4/Angptl6/Angptl7/Fcna/Fcnb/Fga/Fgb/Fgg/Fgl1/Fgl2/Fibcd1/Igsf23/Mfap4/Tnc/Tnn/Tnr/Tnxb	Fibrinogen_C	583	71.98	2.22	no
Ocupat_v02_G028099	Angpt1/Angpt2/Angpt4/Angptl1/Angptl2/Angptl3/Angptl4/Angptl6/Angptl7/Fcna/Fcnb/Fga/Fgb/Fgg/Fgl1/Fgl2/Fibcd1/Igsf23/Mfap4/Tnc/Tnn/Tnr/Tnxb	Fibrinogen_C	1075	94.88	2.22	no
Ocupat_v02_G041351	Crb2/Dlk1/Dlk2/Efemp1/Egfl7/Egfl8/Heg1/Mmrn1/Pamr1		142	94.67	2.22	no
Ocupat_v02_G008284		Cupin_8	115	18.25	2.19	no
Ocupat_v02_G012955	Cthrc1	Collagen/Collagen	132	58.41	2.19	no
Ocupat_v02_G013015	Cthrc1	Collagen/Collagen	184	97.35	2.19	no
Ocupat_v02_G012389	Glg1	Cys_rich_FGFR/Cys_rich_FGFR/Cys_rich_FGFR/Cys_rich_FGFR/Cys_rich_FGFR/Cys_rich_FGFR/Cys_rich_FGFR/Cys_rich_FGFR/Cys_rich_FGFR/Cys_rich_FGFR/Cys_rich_FGFR/Cys_rich_FGFR/Cys_rich_FGFR/Cys_rich_FGFR/Cys_rich_FGFR	155	5.84	2.19	no
Ocupat_v02_G023600	P53:like:Trp53/Trp63/Trp73	P53	86	12.78	2.18	yes
Ocupat_v02_G018630	Eppin/Wfdc6a/Wfdc6b	Kunitz_BPTI/Thyroglobulin_1	179	4.43	2.17	no
Ocupat_v02_G025043			52	7.53	2.17	no
Ocupat_v02_G035146			290	26.08	2.17	no
Ocupat_v02_G017532	Apcs/Crp/Mptx1/Mptx2/Nptx1/Nptx2/Nptxr/Ptx3/Ptx4	Pentaxin	206	77.15	2.16	no
Ocupat_v02_G026970		Fz	55	14.32	2.15	no
Ocupat_v02_G041350	Crb2/Dlk1/Dlk2/Efemp1/Egfl7/Egfl8/Heg1/Mmrn1/Pamr1		75	71.43	2.15	no
Ocupat_v02_G012607	Angpt1/Angpt2/Angpt4/Angptl1/Angptl2/Angptl3/Angptl4/Angptl6/Angptl7/Fcna/Fcnb/Fga/Fgb/Fgg/Fgl1/Fgl2/Fibcd1/Igsf23/Mfap4/Tnc/Tnn/Tnr/Tnxb	Fibrinogen_C	144	71.29	2.14	no
Ocupat_v02_G005897	Dysf/Fer1l5/Myof	C2/C2/FerI/C2/FerB/Pex24p/C2/C2/C2/Ferlin_C	70	2.3	2.13	no
Ocupat_v02_G005038	Dbh/Moxd1/Moxd2	DOMON/DOMON	48	3.26	2.12	no
Ocupat_v02_G017674		DUF1080	54	65.85	2.1	no
Ocupat_v02_G022495		UbiA	44	23.78	2.1	no
Ocupat_v02_G028094	Angpt1/Angpt2/Angpt4/Angptl1/Angptl2/Angptl3/Angptl4/Angptl6/Angptl7/Fcna/Fcnb/Fga/Fgb/Fgg/Fgl1/Fgl2/Fibcd1/Igsf23/Mfap4/Tnc/Tnn/Tnr/Tnxb		148	63.52	2.1	no
Ocupat_v02_G041352	Crb2/Dlk1/Dlk2/Efemp1/Egfl7/Egfl8/Heg1/Mmrn1/Pamr1		132	95.65	2.1	no
Ocupat_v02_G017838	Stim1/Stim2	SAM_2/SOAR	60	13.07	2.09	no
Ocupat_v02_G007069	Tmem258	Ost5	1266	4.73	2.08	no
Ocupat_v02_G039541			40	2.57	2.08	no
Ocupat_v02_G043012		Gal_Lectin/Gal_Lectin	46	3.96	2.08	no
Ocupat_v02_G008179		Fibrinogen_C/Gal_Lectin	79	3.32	2.07	no
Ocupat_v02_G012858		AA_permease_2	283	4.12	2.07	no
Ocupat_v02_G018008			53	1.33	2.07	no
Ocupat_v02_G017876			104	28.11	2.07	no
Ocupat_v02_G002650	Dpm2	DPM2	112	10.39	2.06	no
Ocupat_v02_G024229			115	95.83	2.06	no
Ocupat_v02_G036327			121	3.19	2.06	no
Ocupat_v02_G036896			84	5.17	2.06	no
Ocupat_v02_G036989	Morn1	MORN/MORN	127	3.39	2.06	no
Ocupat_v02_G000724	Cthrc1	Collagen	59	81.94	2.05	no
Ocupat_v02_G000811			89	92.71	2.05	no
Ocupat_v02_G041379	Tmed10	EMP24_GP25L	171	4.44	2.05	no
Ocupat_v02_G013152	Cthrc1		96	93.2	2.04	no
Ocupat_v02_G003208		7tm_1	45	54.88	2.03	no
Ocupat_v02_G000800	Cthrc1	Collagen/Collagen	48	73.85	2.03	no
Ocupat_v02_G012142	Agrn/Cntnap1/Cntnap2/Cntnap3/Cntnap4/Cntnap5a/Cntnap5b/Cntnap5c	Collagen/Collagen/I-set/Ig_3/Ig_3	72	72.73	2.03	no
Ocupat_v02_G016168	Aebp1/Cpxm1/Cpxm2/Dcbld1/Dcbld2/Edil3/F5/F8/Ly75/Mfge8/Mrc1/Mrc2/Nrp1/Nrp2/Pla2r1/Rs1	F5_F8_type_C/F5_F8_type_C	46	85.19	2.03	no
Ocupat_v02_G017711	Sec61a1/Sec61a2	Plug_translocon/SecY	429	3.66	2.03	no
Ocupat_v02_G024243			683	95.79	2.03	no
Ocupat_v02_G026522	Muc4/Thbd	EGF_CA/EGF_CA/EGF_CA/EGF_CA/NIDO/VWD/EGF_CA/EGF_CA/cEGF/FXa_inhibition/cEGF/EGF_CA/SEA/EGF_CA	53	5.69	2.03	no
Ocupat_v02_G007288		Usp	105	6.68	2.01	no
